t,macro,phase,capacity_blocked,samples,elastic_energy,kinetic_energy,affine_kinetic_energy,total_energy,mass,grown_rest_area,max_speed,max_volumetric_pressure,min_elastic_det,min_triangle_area,inverted_triangles,min_triangle_quality,max_edge,min_weight,max_hardening
0.0005625000000000001,1,physics,0,40,3.781230927525412,1.1593315328773635,9.96928998151855,14.909852441921325,53.489805358597366,2.1612723006028374e-05,0.3499109143720846,-31.814897928967273,1.0114536376925227,3.997156561297291e-07,0,0.6170860006492943,0.0018667215716062179,0.3658304810523987,0.9999982118622555
0.000625,1,physics,0,40,3.465633391519092,0.6504897167961529,5.675750010321537,9.791873118636783,53.89230700417634,2.177535505370642e-05,0.2389947497419308,-20.137563974652817,1.0072496837758083,4.0104003140584186e-07,0,0.6162755311055387,0.0018720055619859115,0.3658304810523987,1.0000010728841815
0.0006875,1,physics,0,40,2.8263978746234617,0.30511352814310155,2.7058906239960496,5.8374020267626126,54.297811349478124,2.1939200351590632e-05,0.15110405237447277,-2.112806614510786,1.0007606247981804,4.0142044532842636e-07,0,0.615694741425808,0.0018747762379264054,0.3658304810523987,1.0000035762850814
0.00075,1,physics,0,40,2.789608523365608,0.11926972625781623,1.0145135810967671,3.9233918307201914,54.706370522104464,2.21042799620014e-05,0.10712899643656669,16.50217990713629,0.9940591026290835,4.0171674076105985e-07,0,0.6152696634414647,0.0018766699064852812,0.3658304810523987,1.0000048279878815
0.0008125000000000001,1,physics,0,40,3.150876796714256,0.12049743422860035,0.9978586953109234,4.26923292625378,55.11802266519322,2.2270609296792756e-05,0.11361877696029171,29.97718938461112,0.9892080265666281,4.0275734125572166e-07,0,0.6150109421595561,0.0018797114385095284,0.3658304810523987,1.0000057220622693
0.000875,1,physics,0,40,3.0340169417879617,0.3567275629352338,3.1256155235346874,6.516360028257883,55.53276114484361,2.2438185675516375e-05,0.16280021392611985,34.34085442677189,0.9876370934485666,4.050915674014274e-07,0,0.6149020473601269,0.0018854735691958924,0.3658304810523987,1.0000071525829526
0.0009375,1,physics,0,40,2.2611226149692802,0.7862271784834622,6.858135556381647,9.90548534983439,55.95062699325851,2.260702567736206e-05,0.23668850746722817,28.41970606782994,0.9897687557985807,4.0902195408421026e-07,0,0.6148750963178465,0.0018946242325797945,0.3658304810523987,1.0000057220622693
0.001,1,physics,0,40,1.806832208775378,1.2327386686980117,10.431630963600433,13.471201841073823,56.37163303997329,2.2777134486143625e-05,0.31363634172642485,14.12228441121817,0.9949159030657032,4.1422853414019295e-07,0,0.6147503446505496,0.0019070151901845727,0.3658304810523987,1.0000121594214593
0.001,2,refine,0,40,1.806832208775378,1.2327386686980117,10.431630963600433,13.471201841073823,56.37163303997329,2.2777134486143625e-05,0.31363634172642485,14.12228441121817,0.9949159030657032,4.1422853414019295e-07,0,0.6147503446505496,0.0019070151901845727,0.3658304810523987,1.0000121594214593
0.0010625,2,physics,0,40,2.644912805638789,1.4984632980664268,12.126742849374645,16.270118953079862,56.795813883845184,2.2948526081637486e-05,0.3742720242988304,-4.1213794196238895,1.0014837135707217,4.2009545175858383e-07,0,0.61448441526091,0.0019211892521763115,0.3658304810523987,1.0000141264005884
0.0011250000000000001,2,physics,0,40,4.3007429678533695,1.5360084331937915,11.819238791843665,17.655990192890826,57.22318229707024,2.3121205624489364e-05,0.406400781655439,-20.597735409851605,1.0074152643042749,4.2577024217394e-07,0,0.6140806622490086,0.0019353719804853437,0.3658304810523987,1.00002056381388
0.0011875,2,physics,0,40,5.015706803993167,1.4804181964511063,11.018979980888835,17.51510498133311,57.65376882552171,2.3295185456854812e-05,0.40784984981972205,-30.10840696530002,1.0108391505510321,4.3046621556186406e-07,0,0.6132674511570101,0.0019480996421120638,0.3658304810523987,1.0000262859938167
0.00125,2,physics,0,40,3.66096155450943,1.4813568161638129,11.150252355040916,16.292570725714157,58.08758939224335,2.3470472012489418e-05,0.3862196390477583,-29.699029810702537,1.010691742499421,4.336660071047052e-07,0,0.6122084541766083,0.001958037176705314,0.3658304810523987,1.0000295047344199
0.0013125,2,physics,0,40,1.2533096944320339,1.529147093418912,11.957942305700326,14.740399093551272,58.524680630222676,2.3647080093066205e-05,0.35523612694920287,-19.666002426690742,1.007079803916376,4.3535436766717366e-07,0,0.6108726760043166,0.001965324704807988,0.3658304810523987,1.0000316505672444
0.001375,2,physics,0,40,0.12064532298533752,1.4896904198343854,11.918989998703587,13.52932574152331,58.96505372275236,2.382501421722959e-05,0.3288953493577644,-3.401602828419265,1.0012245813976675,4.360901986188998e-07,0,0.609317699553014,0.0019707658460828615,0.3658304810523987,1.0000323658458756
0.0014375,2,physics,0,40,1.486408697965429,1.3010301145253698,10.200774847912315,12.988213660403115,59.40874684035942,2.4004289807900276e-05,0.3163017485584975,13.871702474217177,0.9950061460327997,4.3664995352798996e-07,0,0.6075983689713279,0.001976016732909438,0.3658304810523987,1.0000343328647499
0.0015,2,physics,0,40,4.1347538074009265,1.0814963561776487,7.861414652934455,13.07766481651303,59.85577527863348,2.418491304530904e-05,0.31904967846678867,26.841216112839984,0.9903370585278188,4.378985654085452e-07,0,0.6059564849472376,0.0019824209176733517,0.3658304810523987,1.0000354057857666
0.0015,3,refine,0,40,4.1347538074009265,1.0814963561776487,7.861414652934455,13.07766481651303,59.85577527863348,2.418491304530904e-05,0.31904967846678867,26.841216112839984,0.9903370585278188,4.378985654085452e-07,0,0.6059564849472376,0.0019824209176733517,0.3658304810523987,1.0000354057857666
